seed,numerRuns,rounds,outcome
7381353581620078674,5,26,loss
4331121515157559890,1,67,loss
4331121515157559890,2,67,loss
4331121515157559890,3,67,loss
4331121515157559890,4,67,loss
4331121515157559890,5,67,loss
6063527523766911055,1,64,loss
6063527523766911055,2,64,loss
6063527523766911055,3,64,loss
6063527523766911055,4,64,loss
6063527523766911055,5,64,loss
798808366945631102,1,5,loss
798808366945631102,2,5,loss
798808366945631102,3,5,loss
798808366945631102,4,5,loss
798808366945631102,5,5,loss
8742999792289112884,1,13,loss
8742999792289112884,2,13,loss
8742999792289112884,3,13,loss
8742999792289112884,4,13,loss
8742999792289112884,5,13,loss
731616530026698168,1,24,loss
731616530026698168,2,24,loss
731616530026698168,3,24,loss
731616530026698168,4,24,loss
731616530026698168,5,24,loss
2962310980803101916,1,15,win
2962310980803101916,2,15,win
2962310980803101916,3,15,win
2962310980803101916,4,15,win
2962310980803101916,5,15,win
8749691087791342736,1,16,loss
8749691087791342736,2,16,loss
8749691087791342736,3,16,loss
8749691087791342736,4,16,loss
8749691087791342736,5,16,loss
6071231262309912134,1,27,loss
6071231262309912134,2,27,loss
6071231262309912134,3,27,loss
6071231262309912134,4,27,loss
6071231262309912134,5,27,loss
8941762160121850734,1,43,loss
8941762160121850734,2,43,loss
8941762160121850734,3,43,loss
8941762160121850734,4,43,loss
8941762160121850734,5,43,loss
3478016255195407013,1,29,loss
3478016255195407013,2,29,loss
3478016255195407013,3,29,loss
3478016255195407013,4,29,loss
3478016255195407013,5,29,loss
3530392207335589879,1,27,loss
3530392207335589879,2,27,loss
3530392207335589879,3,27,loss
3530392207335589879,4,27,loss
3530392207335589879,5,27,loss
96353722487150786,1,66,loss
96353722487150786,2,66,loss
96353722487150786,3,66,loss
96353722487150786,4,66,loss
96353722487150786,5,66,loss
4238353195192866168,1,52,loss
4238353195192866168,2,52,loss
4238353195192866168,3,52,loss
4238353195192866168,4,52,loss
4238353195192866168,5,52,loss
3676118171200021787,1,32,win
3676118171200021787,2,32,win
3676118171200021787,3,32,win
3676118171200021787,4,32,win
3676118171200021787,5,32,win
425897988671109766,1,26,loss
425897988671109766,2,26,loss
425897988671109766,3,26,loss
425897988671109766,4,26,loss
425897988671109766,5,26,loss
3856458103648468991,1,34,loss
3856458103648468991,2,34,loss
3856458103648468991,3,34,loss
3856458103648468991,4,34,loss
3856458103648468991,5,34,loss
4090440767405739586,1,34,loss
4090440767405739586,2,34,loss
4090440767405739586,3,34,loss
4090440767405739586,4,34,loss
4090440767405739586,5,34,loss
6567543395281059706,1,25,loss
6567543395281059706,2,25,loss
6567543395281059706,3,25,loss
6567543395281059706,4,25,loss
6567543395281059706,5,25,loss
4165366956768224758,1,41,win
4165366956768224758,2,41,win
4165366956768224758,3,41,win
4165366956768224758,4,41,win
4165366956768224758,5,41,win
4186174742353451436,1,45,win
4186174742353451436,2,45,win
4186174742353451436,3,45,win
4186174742353451436,4,45,win
4186174742353451436,5,45,win
962017294530335717,1,57,win
962017294530335717,2,57,win
962017294530335717,3,57,win
962017294530335717,4,57,win
962017294530335717,5,57,win
6709675409194821622,1,36,loss
6709675409194821622,2,36,loss
6709675409194821622,3,36,loss
6709675409194821622,4,36,loss
6709675409194821622,5,36,loss
4473515563148595137,1,23,loss
4473515563148595137,2,23,loss
4473515563148595137,3,23,loss
4473515563148595137,4,23,loss
4473515563148595137,5,23,loss
5523548517103036596,1,32,loss
5523548517103036596,2,32,loss
5523548517103036596,3,32,loss
5523548517103036596,4,32,loss
5523548517103036596,5,32,loss
8571578057310518498,1,65,loss
8571578057310518498,2,65,loss
8571578057310518498,3,65,loss
8571578057310518498,4,65,loss
8571578057310518498,5,65,loss
2239088426726619132,1,32,loss
2239088426726619132,2,32,loss
2239088426726619132,3,32,loss
2239088426726619132,4,32,loss
2239088426726619132,5,32,loss
1366428335993277914,1,30,loss
1366428335993277914,2,30,loss
1366428335993277914,3,30,loss
1366428335993277914,4,30,loss
1366428335993277914,5,30,loss
7955845805980940697,1,60,loss
7955845805980940697,2,60,loss
7955845805980940697,3,60,loss
7955845805980940697,4,60,loss
7955845805980940697,5,60,loss
9023772540543738136,1,29,loss
9023772540543738136,2,29,loss
9023772540543738136,3,29,loss
9023772540543738136,4,29,loss
9023772540543738136,5,29,loss
3205379571070324733,1,30,win
3205379571070324733,2,30,win
3205379571070324733,3,30,win
3205379571070324733,4,30,win
3205379571070324733,5,30,win
3054368764648901489,1,25,loss
3054368764648901489,2,25,loss
3054368764648901489,3,25,loss
3054368764648901489,4,25,loss
3054368764648901489,5,25,loss
2486329738798266343,1,41,loss
2486329738798266343,2,41,loss
2486329738798266343,3,41,loss
2486329738798266343,4,41,loss
2486329738798266343,5,41,loss
3375330726041237418,1,17,loss
3375330726041237418,2,17,loss
3375330726041237418,3,17,loss
3375330726041237418,4,17,loss
3375330726041237418,5,17,loss
6126843939348376389,1,43,win
6126843939348376389,2,43,win
6126843939348376389,3,43,win
6126843939348376389,4,43,win
6126843939348376389,5,43,win
309215241702701392,1,16,loss
309215241702701392,2,16,loss
309215241702701392,3,16,loss
309215241702701392,4,16,loss
309215241702701392,5,16,loss
674520440555056366,1,31,win
674520440555056366,2,31,win
674520440555056366,3,31,win
674520440555056366,4,31,win
674520440555056366,5,31,win
9165608341424821096,1,11,loss
9165608341424821096,2,11,loss
9165608341424821096,3,11,loss
9165608341424821096,4,11,loss
9165608341424821096,5,11,loss
1713355169681523216,1,89,loss
1713355169681523216,2,89,loss
1713355169681523216,3,89,loss
1713355169681523216,4,89,loss
1713355169681523216,5,89,loss
2290644515899347409,1,36,loss
2290644515899347409,2,36,loss
2290644515899347409,3,36,loss
2290644515899347409,4,36,loss
2290644515899347409,5,36,loss
704143452298763893,1,26,loss
704143452298763893,2,26,loss
704143452298763893,3,26,loss
704143452298763893,4,26,loss
704143452298763893,5,26,loss
2938253560691823611,1,44,loss
2938253560691823611,2,44,loss
2938253560691823611,3,44,loss
2938253560691823611,4,44,loss
2938253560691823611,5,44,loss
1595258242190628429,1,31,win
1595258242190628429,2,31,win
1595258242190628429,3,31,win
1595258242190628429,4,31,win
1595258242190628429,5,31,win
6707521744010204857,1,22,loss
6707521744010204857,2,22,loss
6707521744010204857,3,22,loss
6707521744010204857,4,22,loss
6707521744010204857,5,22,loss
5044580078684465615,1,39,loss
5044580078684465615,2,39,loss
5044580078684465615,3,39,loss
5044580078684465615,4,39,loss
5044580078684465615,5,39,loss
5879215886271790322,1,40,win
5879215886271790322,2,40,win
5879215886271790322,3,40,win
5879215886271790322,4,40,win
5879215886271790322,5,40,win
5603428167658899941,1,54,loss
5603428167658899941,2,54,loss
5603428167658899941,3,54,loss
5603428167658899941,4,54,loss
5603428167658899941,5,54,loss
6598298927047840224,1,23,win
6598298927047840224,2,23,win
6598298927047840224,3,23,win
6598298927047840224,4,23,win
6598298927047840224,5,23,win
4826730116367165514,1,43,loss
4826730116367165514,2,43,loss
4826730116367165514,3,43,loss
4826730116367165514,4,43,loss
4826730116367165514,5,43,loss
8760617994112023019,1,10,loss
8760617994112023019,2,10,loss
8760617994112023019,3,10,loss
8760617994112023019,4,10,loss
8760617994112023019,5,10,loss
3374386579177798786,1,107,loss
3374386579177798786,2,107,loss
3374386579177798786,3,107,loss
3374386579177798786,4,107,loss
3374386579177798786,5,107,loss
1085956024312626051,1,19,win
1085956024312626051,2,19,win
1085956024312626051,3,19,win
1085956024312626051,4,19,win
1085956024312626051,5,19,win
3858898094797384420,1,37,loss
3858898094797384420,2,37,loss
3858898094797384420,3,37,loss
3858898094797384420,4,37,loss
3858898094797384420,5,37,loss
4192260958197252827,1,18,win
4192260958197252827,2,18,win
4192260958197252827,3,18,win
4192260958197252827,4,18,win
4192260958197252827,5,18,win
3519616917130338862,1,33,win
3519616917130338862,2,33,win
3519616917130338862,3,33,win
3519616917130338862,4,33,win
3519616917130338862,5,33,win
4589792508928571505,1,14,loss
4589792508928571505,2,14,loss
4589792508928571505,3,14,loss
4589792508928571505,4,14,loss
4589792508928571505,5,14,loss
6261362173503189846,1,45,loss
6261362173503189846,2,45,loss
6261362173503189846,3,45,loss
6261362173503189846,4,45,loss
6261362173503189846,5,45,loss
1195285458322865819,1,27,loss
1195285458322865819,2,27,loss
1195285458322865819,3,27,loss
1195285458322865819,4,27,loss
1195285458322865819,5,27,loss
9179901193605874239,1,18,loss
9179901193605874239,2,18,loss
9179901193605874239,3,18,loss
9179901193605874239,4,18,loss
9179901193605874239,5,18,loss
1024822151497978259,1,18,loss
1024822151497978259,2,18,loss
1024822151497978259,3,18,loss
1024822151497978259,4,18,loss
1024822151497978259,5,18,loss
7368583729151926457,1,31,loss
7368583729151926457,2,31,loss
7368583729151926457,3,31,loss
7368583729151926457,4,31,loss
7368583729151926457,5,31,loss
2600232473502066702,1,49,loss
2600232473502066702,2,49,loss
2600232473502066702,3,49,loss
2600232473502066702,4,49,loss
2600232473502066702,5,49,loss
2626352569536229314,1,14,loss
2626352569536229314,2,14,loss
2626352569536229314,3,14,loss
2626352569536229314,4,14,loss
2626352569536229314,5,14,loss
1446777748463705422,1,28,loss
1446777748463705422,2,28,loss
1446777748463705422,3,28,loss
1446777748463705422,4,28,loss
1446777748463705422,5,28,loss
2717550364251916581,1,39,loss
2717550364251916581,2,39,loss
2717550364251916581,3,39,loss
2717550364251916581,4,39,loss
2717550364251916581,5,39,loss
2560722154005946158,1,29,win
2560722154005946158,2,29,win
2560722154005946158,3,29,win
2560722154005946158,4,29,win
2560722154005946158,5,29,win
1807055704435834092,1,64,loss
1807055704435834092,2,64,loss
1807055704435834092,3,64,loss
1807055704435834092,4,64,loss
1807055704435834092,5,64,loss
2926860081722027570,1,5,loss
2926860081722027570,2,5,loss
2926860081722027570,3,5,loss
2926860081722027570,4,5,loss
2926860081722027570,5,5,loss
468580955651091589,1,46,loss
468580955651091589,2,46,loss
468580955651091589,3,46,loss
468580955651091589,4,46,loss
468580955651091589,5,46,loss
3262856601415969457,1,28,win
3262856601415969457,2,28,win
3262856601415969457,3,28,win
3262856601415969457,4,28,win
3262856601415969457,5,28,win
5315297974481249498,1,29,loss
5315297974481249498,2,29,loss
5315297974481249498,3,29,loss
5315297974481249498,4,29,loss
5315297974481249498,5,29,loss
7256307540370496684,1,30,win
7256307540370496684,2,30,win
7256307540370496684,3,30,win
7256307540370496684,4,30,win
7256307540370496684,5,30,win
4652631626622948614,1,34,win
4652631626622948614,2,34,win
4652631626622948614,3,34,win
4652631626622948614,4,34,win
4652631626622948614,5,34,win
7158051097848249127,1,51,win
7158051097848249127,2,51,win
7158051097848249127,3,51,win
7158051097848249127,4,51,win
7158051097848249127,5,51,win
2761206215849900490,1,20,loss
2761206215849900490,2,20,loss
2761206215849900490,3,20,loss
2761206215849900490,4,20,loss
2761206215849900490,5,20,loss
8607772375314350169,1,11,loss
8607772375314350169,2,11,loss
8607772375314350169,3,11,loss
8607772375314350169,4,11,loss
8607772375314350169,5,11,loss
3844614970988139587,1,25,loss
3844614970988139587,2,25,loss
3844614970988139587,3,25,loss
3844614970988139587,4,25,loss
3844614970988139587,5,25,loss
3267277293408914189,1,28,loss
3267277293408914189,2,28,loss
3267277293408914189,3,28,loss
3267277293408914189,4,28,loss
3267277293408914189,5,28,loss
7660841972917826583,1,85,loss
7660841972917826583,2,85,loss
7660841972917826583,3,85,loss
7660841972917826583,4,85,loss
7660841972917826583,5,85,loss
5784352347999742895,1,16,loss
5784352347999742895,2,16,loss
5784352347999742895,3,16,loss
5784352347999742895,4,16,loss
5784352347999742895,5,16,loss
3285977607685492799,1,31,loss
3285977607685492799,2,31,loss
3285977607685492799,3,31,loss
3285977607685492799,4,31,loss
3285977607685492799,5,31,loss
1134668199649396304,1,29,win
1134668199649396304,2,29,win
1134668199649396304,3,29,win
1134668199649396304,4,29,win
1134668199649396304,5,29,win
213683124793666037,1,41,loss
213683124793666037,2,41,loss
213683124793666037,3,41,loss
213683124793666037,4,41,loss
213683124793666037,5,41,loss
4086157012462804884,1,27,loss
4086157012462804884,2,27,loss
4086157012462804884,3,27,loss
4086157012462804884,4,27,loss
4086157012462804884,5,27,loss
3485865199995805458,1,31,loss
3485865199995805458,2,31,loss
3485865199995805458,3,31,loss
3485865199995805458,4,31,loss
3485865199995805458,5,31,loss
856540205950381764,1,69,win
856540205950381764,2,69,win
856540205950381764,3,69,win
856540205950381764,4,69,win
856540205950381764,5,69,win
5185739911093309791,1,18,loss
5185739911093309791,2,18,loss
5185739911093309791,3,18,loss
5185739911093309791,4,18,loss
5185739911093309791,5,18,loss
3285347477999429097,1,27,win
3285347477999429097,2,27,win
3285347477999429097,3,27,win
3285347477999429097,4,27,win
3285347477999429097,5,27,win
7259678151922257579,1,61,loss
7259678151922257579,2,61,loss
7259678151922257579,3,61,loss
7259678151922257579,4,61,loss
7259678151922257579,5,61,loss
3341838238896141456,1,28,loss
3341838238896141456,2,28,loss
3341838238896141456,3,28,loss
3341838238896141456,4,28,loss
3341838238896141456,5,28,loss
8615539568390290308,1,15,loss
8615539568390290308,2,15,loss
8615539568390290308,3,15,loss
8615539568390290308,4,15,loss
8615539568390290308,5,15,loss
381398374151462196,1,66,win
381398374151462196,2,66,win
381398374151462196,3,66,win
381398374151462196,4,66,win
381398374151462196,5,66,win
4810847507239321282,1,32,win
4810847507239321282,2,32,win
4810847507239321282,3,32,win
4810847507239321282,4,32,win
4810847507239321282,5,32,win
3018305051148144555,1,65,loss
3018305051148144555,2,65,loss
3018305051148144555,3,65,loss
3018305051148144555,4,65,loss
3018305051148144555,5,65,loss
4360925500960318256,1,30,loss
4360925500960318256,2,30,loss
4360925500960318256,3,30,loss
4360925500960318256,4,30,loss
4360925500960318256,5,30,loss
3171960511317832964,1,59,loss
3171960511317832964,2,59,loss
3171960511317832964,3,59,loss
3171960511317832964,4,59,loss
3171960511317832964,5,59,loss
4477106317488144926,1,21,win
4477106317488144926,2,21,win
4477106317488144926,3,21,win
4477106317488144926,4,21,win
4477106317488144926,5,21,win
582046033887090196,1,38,loss
582046033887090196,2,38,loss
582046033887090196,3,38,loss
582046033887090196,4,38,loss
582046033887090196,5,38,loss
6613220037987908900,1,16,loss
6613220037987908900,2,16,loss
6613220037987908900,3,16,loss
6613220037987908900,4,16,loss
6613220037987908900,5,16,loss
1545425174233370983,1,12,win
1545425174233370983,2,12,win
1545425174233370983,3,12,win
1545425174233370983,4,12,win
1545425174233370983,5,12,win
4392017357577661964,1,15,loss
4392017357577661964,2,15,loss
4392017357577661964,3,15,loss
4392017357577661964,4,15,loss
4392017357577661964,5,15,loss
3664396504335539216,1,65,loss
3664396504335539216,2,65,loss
3664396504335539216,3,65,loss
3664396504335539216,4,65,loss
3664396504335539216,5,65,loss
6275082095373087034,1,40,loss
6275082095373087034,2,40,loss
6275082095373087034,3,40,loss
6275082095373087034,4,40,loss
6275082095373087034,5,40,loss
1925724869572185489,1,85,win
1925724869572185489,2,85,win
1925724869572185489,3,85,win
1925724869572185489,4,85,win
1925724869572185489,5,85,win
2559924389349412380,1,53,loss
2559924389349412380,2,53,loss
2559924389349412380,3,53,loss
2559924389349412380,4,53,loss
2559924389349412380,5,53,loss
344318544412497439,1,22,win
344318544412497439,2,22,win
344318544412497439,3,22,win
344318544412497439,4,22,win
344318544412497439,5,22,win
5203239370068161956,1,32,loss
5203239370068161956,2,32,loss
5203239370068161956,3,32,loss
5203239370068161956,4,32,loss
5203239370068161956,5,32,loss
2398591273051693176,1,33,win
2398591273051693176,2,33,win
2398591273051693176,3,33,win
2398591273051693176,4,33,win
2398591273051693176,5,33,win
5286564187089520307,1,15,win
5286564187089520307,2,15,win
5286564187089520307,3,15,win
5286564187089520307,4,15,win
5286564187089520307,5,15,win
8766937056448830744,1,18,loss
8766937056448830744,2,18,loss
8766937056448830744,3,18,loss
8766937056448830744,4,18,loss
8766937056448830744,5,18,loss
416691511656538607,1,16,loss
416691511656538607,2,16,loss
416691511656538607,3,16,loss
416691511656538607,4,16,loss
416691511656538607,5,16,loss
5795049508807074406,1,44,loss
5795049508807074406,2,44,loss
5795049508807074406,3,44,loss
5795049508807074406,4,44,loss
5795049508807074406,5,44,loss
7990150003085777284,1,28,loss
7990150003085777284,2,28,loss
7990150003085777284,3,28,loss
7990150003085777284,4,28,loss
7990150003085777284,5,28,loss
3129977374721001189,1,27,loss
3129977374721001189,2,27,loss
3129977374721001189,3,27,loss
3129977374721001189,4,27,loss
3129977374721001189,5,27,loss
362664941762373752,1,32,loss
